title,url,stage,day,time,mbid,lfm_url,orig_name
JFB,,CLASH,FRIDAY,00:00 - 02:00,f5363459-392a-40b0-abdc-e469ec415a4b,https://www.last.fm/music/JFB,JFB
MINIRIGS,,CLASH,FRIDAY,00:00 - 02:00,,https://www.last.fm/music/MINIRIGS,MINIRIGS
Jungle Cakes,,CLASH,FRIDAY,00:00 - 02:00,,https://www.last.fm/music/Jungle+Cakes,JUNGLE CAKES
Ed Solo,,CLASH,FRIDAY,00:00 - 02:00,e3b11767-c2e7-406e-947f-1303fce00db5,https://www.last.fm/music/Ed+Solo,ED SOLO
GotSome,,THE GAS TOWER,FRIDAY,04:00 - 05:00,,https://www.last.fm/music/GotSome,GOTSOME
Dismantle,,THE GAS TOWER,FRIDAY,04:00 - 05:00,3585eb58-cb27-42d1-a94a-9508260be7f0,https://www.last.fm/music/Dismantle,DISMANTLE
Grace,https://thenycdownlow.com/author/grace-sands/,NYC DOWNLOW,SUNDAY,22:00 - 23:15,ecbacc9c-2d18-4bdb-966d-a147931df3d2,https://www.last.fm/music/Grace,GRACE
GRACE CARTER,https://www.gracecarterofficial.com/,PUSSY PARLURE,SATURDAY,16:30 - 17:15,,https://www.last.fm/music/GRACE+CARTER,GRACE CARTER
Grace Petrie,http://gracepetrie.com/,ACOUSTIC STAGE,FRIDAY,13:40 - 14:20,5def5b46-569d-4910-a580-db409b399c13,https://www.last.fm/music/Grace+Petrie,GRACE PETRIE
Grainger,,TOLPUDDLE,SATURDAY,17:00 - 19:00,9d5a875f-9815-4384-9e4f-cd4ea4f2bc16,https://www.last.fm/music/Grainger,GRAINGER
Grant Showbiz,,GLADE LOUNGE,SUNDAY,18:00 - 19:30,,https://www.last.fm/music/Grant+Showbiz,GRANT SHOWBIZ
Great Big Feet,,THE RABBIT HOLE,SUNDAY,15:00 - 16:00,,https://www.last.fm/music/Great+Big+Feet,GREAT BIG FEET
Greg Wilson,http://gregwilson.co.uk/,THE BEAT HOTEL,SATURDAY,17:00 - 18:30,b7b6125c-1e77-4738-8e81-36affa0adc18,https://www.last.fm/music/Greg+Wilson,GREG WILSON
Greta Lindsay,https://www.facebook.com/gretalindsaymusic/,FLYING BUS,THURSDAY,20:35 - 21:00,,https://www.last.fm/music/Greta+Lindsay,GRETA LINDSAY
Groovy Guy,,THE PAVEMENT,WEDNESDAY,15:45 - 16:15,,https://www.last.fm/music/Groovy+Guy,GROOVY GUY
Grouch in Dub,https://www.soundcloud.com/grouchnz,GLADE,SUNDAY,18:50 - 19:50,,https://www.last.fm/music/Grouch+in+Dub,GROUCH IN DUB
Grupo Magnetico,http://grupomagnetico.com/,WEST HOLTS STAGE,SATURDAY,13:15 - 14:15,,https://www.last.fm/music/Grupo+Magnetico,GRUPO MAGNETICO
Grupo Magnético,http://grupomagnetico.com,GLASTO LATINO,FRIDAY,00:00 - 01:30,,https://www.last.fm/music/Grupo+Magn%C3%A9tico,GRUPO MAGNÉTICO
Gruska Babuska,http://www.gruskababuska.com/,CROISSANT NEUF,SUNDAY,17:30 - 18:30,,https://www.last.fm/music/Gruska+Babuska,GRUSKA BABUSKA
Guilty Pleasures,https://guiltypleasures.co.uk,WILLIAM'S GREEN,THURSDAY,23:30 - 02:00,,https://www.last.fm/music/Guilty+Pleasures,GUILTY PLEASURES
Gundhi Brothers,https://www.gundhibrothers.com/,S.H.I.TV (SHANGRI-HELL INTERNATIONAL TV),SATURDAY,03:30 - 04:15,,https://www.last.fm/music/Gundhi+Brothers,GUNDHI BROTHERS
Gus Harvey,https://www.facebook.com/thegusharveyband/,BBC MUSIC INTRODUCING,SUNDAY,12:45 - 13:10,,https://www.last.fm/music/Gus+Harvey,GUS HARVEY
Guy Williams,https://www.facebook.com/guywilliamsmusic,THE MEAT RACK,SUNDAY,23:30 - 01:00,2079ce3f-e24c-462a-9c7d-2476f842f2ac,https://www.last.fm/music/Guy+Williams,GUY WILLIAMS
Haai,,WOW,FRIDAY,19:30 - 21:00,,https://www.last.fm/music/Haai,HAAI
Hackney Colliery Band,https://www.hackneycollieryband.co.uk/,ACOUSTIC STAGE,SUNDAY,14:30 - 15:10,ff00e707-bd3f-4774-8a48-46b14c281111,https://www.last.fm/music/Hackney+Colliery+Band,HACKNEY COLLIERY BAND
Haggard Cat,https://www.haggardcat.com/,SCUM,SUNDAY,23:00 - 23:45,,https://www.last.fm/music/Haggard+Cat,HAGGARD CAT
Hak BakeR,https://www.hakbaker.com/,PUSSY PARLURE,SUNDAY,13:00 - 14:00,,https://www.last.fm/music/Hak+BakeR,HAK BAKER
Hammer,https://www.thehammerhits.com/,WOW,THURSDAY,23:00 - 00:00,d32b6342-e4b6-456a-a83a-7ab2743f7bcc,https://www.last.fm/music/Hammer,HAMMER
Hamzaa,,PUSSY PARLURE,SATURDAY,15:15 - 16:00,,https://www.last.fm/music/Hamzaa,HAMZAA
Hannah Holland,,GREENPEACE STAGE,SUNDAY,23:30 - 01:00,1cfdaf11-12d9-43f8-bd94-287aaebb82aa,https://www.last.fm/music/Hannah+Holland,HANNAH HOLLAND
Hattie Erawan,http://thebeaubowbelles.com,GREENPEACE STAGE,WEDNESDAY,20:15 - 20:45,,https://www.last.fm/music/Hattie+Erawan,HATTIE ERAWAN
HAVANA MEETS KINGSTON,,GULLY BLUES,SATURDAY,16:00 - 17:30,,https://www.last.fm/music/HAVANA+MEETS+KINGSTON,HAVANA MEETS KINGSTON
Hawkwind,http://www.hawkwind.com/,ACOUSTIC STAGE,SATURDAY,21:40 - 23:00,5a28f8c2-31fb-4047-ae57-c5c326989262,https://www.last.fm/music/Hawkwind,HAWKWIND
Headie One,,WOW,SATURDAY,00:00 - 00:45,,https://www.last.fm/music/Headie+One,HEADIE ONE
HEAVY LUNGS,https://heavylungsband.bandcamp.com/,SCUM,FRIDAY,01:00 - 01:45,,https://www.last.fm/music/HEAVY+LUNGS,HEAVY LUNGS
Heidi Lawden,https://soundcloud.com/heidski,RABBIT HOLE'S FUNKINGHAM PALACE,FRIDAY,23:00 - 01:00,,https://www.last.fm/music/Heidi+Lawden,HEIDI LAWDEN
Heidi,https://www.facebook.com/heidivandenamstel/,THE TEMPLE,SATURDAY,22:30 - 00:00,e9fca35e-b5e8-4170-a6c3-263a754dd52c,https://www.last.fm/music/Heidi,HEIDI
Henge,https://hengemusic.com/,TRUTH STAGE,FRIDAY,02:40 - 03:40,,https://www.last.fm/music/Henge,HENGE
Henry Wacey,,SMALL WORLD,Sunday,17:30 - 18:00,,https://www.last.fm/music/Henry+Wacey,HENRY WACEY
Hernan Cattaneo B2B Nick Warren,https://www.djnickwarren.com,GLADE,THURSDAY,21:40 - 23:40,,https://www.last.fm/music/Hernan+Cattaneo+B2B+Nick+Warren,HERNAN CATTANEO B2B NICK WARREN
Hessle Audio,https://www.facebook.com/hessleaudio/,IICON,SATURDAY,02:30 - 04:30,,https://www.last.fm/music/Hessle+Audio,HESSLE AUDIO
Hey Colossus,https://heycolossusband.wordpress.com,WILLIAM'S GREEN,FRIDAY,12:00 - 12:40,8ed78ccf-7a3f-4717-b84c-1606627124bd,https://www.last.fm/music/Hey+Colossus,HEY COLOSSUS
High Class Filter,,BABYLON UPRISING,THURSDAY,00:00 - 01:00,,https://www.last.fm/music/High+Class+Filter,HIGH CLASS FILTER
High Daniels,https://www.instagram.com/high_daniels/,SPACEPORT,SUNDAY,13:00 - 14:00,,https://www.last.fm/music/High+Daniels,HIGH DANIELS
Hip Route,http://hiproute.com/,CROISSANT NEUF BANDSTAND,FRIDAY,16:00 - 16:30,,https://www.last.fm/music/Hip+Route,HIP ROUTE
Hippo Sound System,,THE SPIKE,FRIDAY,13:45 - 15:00,,https://www.last.fm/music/Hippo+Sound+System,HIPPO SOUND SYSTEM
Hiroki Okano,https://www.seventhwavemusic.co.uk,TOAD HALL,WEDNESDAY,15:00 - 15:45,e44840b9-574f-4c24-9fe5-162abe86cf5d,https://www.last.fm/music/Hiroki+Okano,HIROKI OKANO
Nigel Shaw,https://www.seventhwavemusic.co.uk,TOAD HALL,WEDNESDAY,15:00 - 15:45,,https://www.last.fm/music/Nigel+Shaw,NIGEL SHAW
Hobo Jones & the Junkyard Dogs,https://www.facebook.com/hobojonesjunkyarddogs/,AVALON STAGE,FRIDAY,13:00 - 13:55,,https://www.last.fm/music/Hobo+Jones+&+the+Junkyard+Dogs,HOBO JONES & THE JUNKYARD DOGS
Hodge,,WOW,FRIDAY,18:00 - 19:30,8630a7d5-1cd5-44a8-9942-97a4be9f5176,https://www.last.fm/music/Hodge,HODGE
hodmadoddery,,AVALON CAFÉ STAGE,FRIDAY,15:00 - 15:45,,https://www.last.fm/music/hodmadoddery,HODMADODDERY
Holly Holden,,THE BANDSTAND,THURSDAY,17:20 - 18:00,,https://www.last.fm/music/Holly+Holden,HOLLY HOLDEN
Holly Humberstone,https://www.selfesteem.love/,BBC MUSIC INTRODUCING,SATURDAY,14:55 - 15:20,,https://www.last.fm/music/Holly+Humberstone,HOLLY HUMBERSTONE
Holy Goof,,SONIC,FRIDAY,17:30 - 18:30,,https://www.last.fm/music/Holy+Goof,HOLY GOOF
Honcho,,GENOSYS,FRIDAY,03:00 - 06:00,215cfc4e-12b7-4cc8-b1bc-1eed41b443cf,https://www.last.fm/music/Honcho,HONCHO
Horse Meat Disco,,THE BUG,FRIDAY,20:00 - 21:00,b3bfd3b4-2215-4e45-af59-b6f353bb2476,https://www.last.fm/music/Horse+Meat+Disco,HORSE MEAT DISCO
DEGS,,SAMULA,SUNDAY,03:00 - 04:00,,https://www.last.fm/music/DEGS,DEGS
Grafix,,SAMULA,SUNDAY,03:00 - 04:00,c02a5966-b5c4-483a-8326-483edcf3680e,https://www.last.fm/music/Grafix,GRAFIX
Kings Of The Rollers,,SAMULA,SUNDAY,01:00 - 02:00,,https://www.last.fm/music/Kings+Of+The+Rollers,KINGS OF THE ROLLERS
Krakota,https://www.hospitalitydnb.com/events/,SAMULA,SUNDAY,04:00 - 05:00,c66bbe00-4b0f-47dc-9b4d-18dd2328a268,https://www.last.fm/music/Krakota,KRAKOTA
London Elektricity,,SAMULA,SUNDAY,02:00 - 03:00,0356daee-ec48-4495-bc3e-460b8a5eacad,https://www.last.fm/music/London+Elektricity,LONDON ELEKTRICITY
S.P.Y,,THE GAS TOWER,THURSDAY,20:00 - 00:00,abe931fd-bc88-40ee-ba42-f0ef2dc2eba5,https://www.last.fm/music/S.P.Y,S.P.Y
London Electricity,,THE GAS TOWER,THURSDAY,20:00 - 00:00,,https://www.last.fm/music/London+Electricity,LONDON ELECTRICITY
Hot Chip,https://www.hotchip.co.uk/,THE PARK STAGE,SATURDAY,23:00 - 00:15,d8915e13-d67a-4aa0-9c0b-1f126af951af,https://www.last.fm/music/Hot+Chip,HOT CHIP
Daniel Avery B2B Haai,https://www.danielavery.co.uk // https://www.facebook.com/haaidj/,THE BEAT HOTEL,SUNDAY,00:30 - 02:30,,https://www.last.fm/music/Daniel+Avery+B2B+Haai,DANIEL AVERY B2B HAAI
DJ Tennis,https://www.facebook.com/tennisdj,THE BEAT HOTEL,SUNDAY,23:00 - 00:30,e3f7dc2c-40d3-41ee-b120-3b4cd9fe90bd,https://www.last.fm/music/DJ+Tennis,DJ TENNIS
moscoman,https://www.facebook.com/moscoman,THE BEAT HOTEL,SUNDAY,21:15 - 23:00,,https://www.last.fm/music/moscoman,MOSCOMAN
Seth Troxler,http://sethtroxler.com/,THE BEAT HOTEL,SUNDAY,20:00 - 21:15,d701634c-95a1-4244-92d6-903113bd79d3,https://www.last.fm/music/Seth+Troxler,SETH TROXLER
Hotsteppas,,THE ROCKET LOUNGE,SUNDAY,03:00 - 03:45,,https://www.last.fm/music/Hotsteppas,HOTSTEPPAS
Hozier,https://hozier.com/,PYRAMID STAGE,SATURDAY,16:00 - 17:00,b4691384-50c3-4afd-9988-51d3ec5db65d,https://www.last.fm/music/Hozier,HOZIER
Hype,,SONIC,FRIDAY,21:00 - 22:30,2b488287-83fb-4c1d-9c70-2a2ce3436375,https://www.last.fm/music/Hype,HYPE
Randall,,SONIC,FRIDAY,21:00 - 22:30,857f4753-4c53-4c87-bc2c-f29762c9c2cb,https://www.last.fm/music/Randall,RANDALL
HÆLOS,http://haelos.com,WILLIAM'S GREEN,FRIDAY,18:00 - 18:40,,https://www.last.fm/music/H%C3%86LOS,HÆLOS
I am Fya,,HEDS PARTY,SATURDAY,03:00 - 04:30,,https://www.last.fm/music/I+am+Fya,I AM FYA
IAMDDB,,SONIC,SUNDAY,18:45 - 19:30,,https://www.last.fm/music/IAMDDB,IAMDDB
Ibibio Sound Machine,https://ibibiosoundmachine.com/,AVALON STAGE,SATURDAY,21:30 - 22:30,0ece139d-19a4-44c6-85e6-0406e8055a21,https://www.last.fm/music/Ibibio+Sound+Machine,IBIBIO SOUND MACHINE
Idles,https://www.idlesband.com/,TRUTH STAGE,FRIDAY,23:40 - 00:40,be465d4f-c28d-4ba1-94ab-ebaada7db8af,https://www.last.fm/music/Idles,IDLES
Idris Elba,,GLADE,SATURDAY,22:55 - 00:25,b3c7c6d6-5907-45a8-b589-1ec2572be4fd,https://www.last.fm/music/Idris+Elba,IDRIS ELBA
iiola,,AVALON CAFÉ STAGE,SATURDAY,14:50 - 15:35,,https://www.last.fm/music/iiola,IIOLA
Imprints,https://www.imprintsuk.co.uk/,CROISSANT NEUF,SATURDAY,23:30 - 00:30,3be6577e-a582-477c-8f0e-0f60d920b372,https://www.last.fm/music/Imprints,IMPRINTS
In Dub We Trust,,BABYLON UPRISING,FRIDAY,12:00 - 14:00,,https://www.last.fm/music/In+Dub+We+Trust,IN DUB WE TRUST
Inner City,,WOW,SUNDAY,19:30 - 20:30,65a8e571-8a08-433f-a5bf-ead38c269ea6,https://www.last.fm/music/Inner+City,INNER CITY
Interpol,http://interpolnyc.com/,JOHN PEEL STAGE,FRIDAY,22:30 - 23:45,c44ff8d1-8c81-45c8-abd6-5feefb07b764,https://www.last.fm/music/Interpol,INTERPOL
Interrupt,,SAMULA,FRIDAY,04:00 - 05:00,4064ed81-65a8-4de0-b100-c41fbfc730c1,https://www.last.fm/music/Interrupt,INTERRUPT
Natty Campbell,,SAMULA,FRIDAY,04:00 - 05:00,,https://www.last.fm/music/Natty+Campbell,NATTY CAMPBELL
Isaac Ferry,https://soundcloud.com/isaacferry,RABBIT HOLE'S FUNKINGHAM PALACE,FRIDAY,02:00 - 03:00,,https://www.last.fm/music/Isaac+Ferry,ISAAC FERRY
Isaiah Dreads,,BBC MUSIC INTRODUCING,FRIDAY,18:10 - 18:35,,https://www.last.fm/music/Isaiah+Dreads,ISAIAH DREADS
ishmael ensemble,http://ishmaelensemble.com/,CROISSANT NEUF,SUNDAY,16:00 - 17:00,,https://www.last.fm/music/ishmael+ensemble,ISHMAEL ENSEMBLE
Ivo Graham,https://ivograham.com,MAVERICKS,SATURDAY,02:00 - 02:10,,https://www.last.fm/music/Ivo+Graham,IVO GRAHAM
J.S. Ondara,https://www.jsondara.com/,ACOUSTIC STAGE,SUNDAY,13:35 - 14:15,,https://www.last.fm/music/J.S.+Ondara,J.S. ONDARA
JABBA THE SLUT,https://www.glastonburyfestivals.co.uk/areas/the-park/hms-sweet-charity/,HMS SWEET CHARITY,SATURDAY,02:00 - 03:30,,https://www.last.fm/music/JABBA+THE+SLUT,JABBA THE SLUT
Jack Tyson Charles,,GREENPEACE STAGE,WEDNESDAY,18:00 - 18:45,,https://www.last.fm/music/Jack+Tyson+Charles,JACK TYSON CHARLES
Jade Bird,http://www.jade-bird.com/,AVALON STAGE,SATURDAY,17:00 - 18:00,,https://www.last.fm/music/Jade+Bird,JADE BIRD
Jaguar,,SAMULA,SUNDAY,23:00 - 00:00,f42fb898-9fb2-4e87-b313-7bbd1fca790d,https://www.last.fm/music/Jaguar,JAGUAR
Alexis,,SAMULA,SUNDAY,23:00 - 00:00,ff65a69f-5137-4c39-8158-18f65ce6b099,https://www.last.fm/music/Alexis,ALEXIS
Jake Morrell,,MANDALA STAGE,SUNDAY,18:00 - 19:00,,https://www.last.fm/music/Jake+Morrell,JAKE MORRELL
Jake Savona,,SAMULA,FRIDAY,05:00 - 06:00,,https://www.last.fm/music/Jake+Savona,JAKE SAVONA
Trinity,,SAMULA,FRIDAY,05:00 - 06:00,ddeabde3-4cec-4520-8b7e-63dbd88fca83,https://www.last.fm/music/Trinity,TRINITY
Jam Scones,,SAMULA,THURSDAY,20:00 - 21:00,,https://www.last.fm/music/Jam+Scones,JAM SCONES
James Hillard,https://www.facebook.com/horsemeatdisco/,NYC DOWNLOW,FRIDAY,04:30 - 06:00,,https://www.last.fm/music/James+Hillard,JAMES HILLARD
James Morrison,http://jamesmorrisonmusic.com/,AVALON STAGE,SATURDAY,20:00 - 21:00,b49a9595-3576-44bb-8ac0-e26d3f5b42ff,https://www.last.fm/music/James+Morrison,JAMES MORRISON
James Vickery,,PUSSY PARLURE,SATURDAY,17:45 - 18:45,,https://www.last.fm/music/James+Vickery,JAMES VICKERY
Jamie Lenman,http://www.jamielenman.com/,SCUM,SUNDAY,00:30 - 01:15,eeba16fb-beaa-4eef-a039-b54b7c7f9c92,https://www.last.fm/music/Jamie+Lenman,JAMIE LENMAN
Jamie Rodigan,,BABYLON UPRISING,SUNDAY,18:00 - 19:30,,https://www.last.fm/music/Jamie+Rodigan,JAMIE RODIGAN
Raggs,,BABYLON UPRISING,SUNDAY,18:00 - 19:30,,https://www.last.fm/music/Raggs,RAGGS
Tuggawar,,CLASH,SATURDAY,04:00 - 06:00,,https://www.last.fm/music/Tuggawar,TUGGAWAR
Bashment Bish,,CLASH,SATURDAY,04:00 - 06:00,,https://www.last.fm/music/Bashment+Bish,BASHMENT BISH
Jamz Supernova,,GREENPEACE STAGE,THURSDAY,01:30 - 03:00,,https://www.last.fm/music/Jamz+Supernova,JAMZ SUPERNOVA
Janelle Monáe,https://www.jmonae.com/,WEST HOLTS STAGE,SUNDAY,21:45 - 23:15,ee190f6b-7d98-43ec-b924-da5f8018eca0,https://www.last.fm/music/Janelle+Mon%C3%A1e,JANELLE MONÁE
Janet Jackson,https://www.janetjackson.com/,PYRAMID STAGE,SATURDAY,17:45 - 18:35,6be2828f-6c0d-4059-99d4-fa18acf1a296,https://www.last.fm/music/Janet+Jackson,JANET JACKSON
Jay Rawlings,http://www.jayrawlings.com,THE SUMMER HOUSE,FRIDAY,12:10 - 12:40,,https://www.last.fm/music/Jay+Rawlings,JAY RAWLINGS
Jayda G,http://www.jaydag.com/,WOW,THURSDAY,22:00 - 23:00,,https://www.last.fm/music/Jayda+G,JAYDA G
Jeff Goldblum & the Mildred Snitzer Orchestra,https://lnk.to/jeffgoldblummso,WEST HOLTS STAGE,SUNDAY,14:00 - 15:00,,https://www.last.fm/music/Jeff+Goldblum+&+the+Mildred+Snitzer+Orchestra,JEFF GOLDBLUM & THE MILDRED SNITZER ORCHESTRA
Jerome Hill,https://www.facebook.com/jeromehilldj/,BLIND TIGER,SATURDAY,21:00 - 22:00,,https://www.last.fm/music/Jerome+Hill,JEROME HILL
Jerri Hart,http://www.jerrihart.com,CROONER'S CORNER,WEDNESDAY,17:00 - 17:45,,https://www.last.fm/music/Jerri+Hart,JERRI HART
Jessie Buckley,https://www.facebook.com/pages/category/artist/jessie-buckley-55990121032/,THE PARK STAGE,SUNDAY,12:45 - 13:30,,https://www.last.fm/music/Jessie+Buckley,JESSIE BUCKLEY
JGRREY,,BBC MUSIC INTRODUCING,FRIDAY,18:55 - 19:20,,https://www.last.fm/music/JGRREY,JGRREY
Jim Janco,https://soundcloud.com/jim-janco,GENOSYS,SATURDAY,19:30 - 21:00,,https://www.last.fm/music/Jim+Janco,JIM JANCO
Jimothy Lacoste,,PUSSY PARLURE,SATURDAY,19:15 - 20:00,,https://www.last.fm/music/Jimothy+Lacoste,JIMOTHY LACOSTE
Jo Nathan,https://soundcloud.com/jonathan-margulies,THE MEAT RACK,SUNDAY,03:30 - 05:00,,https://www.last.fm/music/Jo+Nathan,JO NATHAN
Job Jobse,https://www.facebook.com/jobjobse,THE BEAT HOTEL,THURSDAY,01:30 - 03:00,,https://www.last.fm/music/Job+Jobse,JOB JOBSE
Joe Armon-Jones,http://www.joearmonjones.com/,PUSSY PARLURE,FRIDAY,17:00 - 18:00,,https://www.last.fm/music/Joe+Armon-Jones,JOE ARMON-JONES
Joe Goddard,http://www.joe-goddard.com/#1,STONEBRIDGE,SATURDAY,13:00 - 14:30,cfe625e1-a5ce-4c48-a4a4-d781c44fb64f,https://www.last.fm/music/Joe+Goddard,JOE GODDARD
Saoirse,http://www.joe-goddard.com/#1,STONEBRIDGE,SATURDAY,13:00 - 14:30,,https://www.last.fm/music/Saoirse,SAOIRSE
Joel Culpepper,https://www.joelculpepper.com/,TRUTH STAGE,SATURDAY,18:00 - 19:00,,https://www.last.fm/music/Joel+Culpepper,JOEL CULPEPPER
John Digweed,,GLADE,THURSDAY,23:40 - 01:35,68cac857-3147-43d0-879e-c63dc9c82014,https://www.last.fm/music/John+Digweed,JOHN DIGWEED
John Fairhurst,http://johnfairhurst.com/,TRUTH STAGE,FRIDAY,19:45 - 20:30,c99f75a1-538a-4366-9be1-d2b518a4cb6d,https://www.last.fm/music/John+Fairhurst,JOHN FAIRHURST
John Ross,,AVALON CAFÉ STAGE,SATURDAY,10:00 - 10:45,ec7e5c9d-e8dc-4ee6-ae77-caa6e58f8c48,https://www.last.fm/music/John+Ross,JOHN ROSS
Johnny Lloyd,,GREENPEACE STAGE,WEDNESDAY,21:00 - 21:30,,https://www.last.fm/music/Johnny+Lloyd,JOHNNY LLOYD
Johnny Marr,https://johnnymarr.com/,OTHER STAGE,SATURDAY,17:30 - 18:30,ff621094-2a76-401f-8398-b75b5fd2be24,https://www.last.fm/music/Johnny+Marr,JOHNNY MARR
Jon Carter,https://www.thelodgesnhf.com,SPACEPORT,SATURDAY,23:55 - 01:25,1250b5ea-f3e5-4603-a610-96a36e48a71a,https://www.last.fm/music/Jon+Carter,JON CARTER
Jon Hicks,https://www.foolsparadise.co.uk/companies/jonhicks/,OUTSIDE CIRCUS STAGE,FRIDAY,17:20 - 17:35,,https://www.last.fm/music/Jon+Hicks,JON HICKS
Jon Hopkins,http://www.jonhopkins.co.uk/,WEST HOLTS STAGE,FRIDAY,22:15 - 23:40,0b0c25f4-f31c-46a5-a4fb-ccbf53d663bd,https://www.last.fm/music/Jon+Hopkins,JON HOPKINS
Jon Rundell,https://www.instagram.com/jon_rundell/,SPACEPORT,SATURDAY,17:45 - 19:00,7e9ba080-6c51-44d8-83d5-ae4e6955a4f3,https://www.last.fm/music/Jon+Rundell,JON RUNDELL
Jonah Carswell,,CROISSANT NEUF BANDSTAND,WEDNESDAY,13:00 - 13:20,,https://www.last.fm/music/Jonah+Carswell,JONAH CARSWELL
Jonathan Kay,,THE GATEWAY,FRIDAY,17:15 - 17:45,,https://www.last.fm/music/Jonathan+Kay,JONATHAN KAY
Jools Scott,,THE BANDSTAND,SUNDAY,11:45 - 12:30,,https://www.last.fm/music/Jools+Scott,JOOLS SCOTT
Jorja Smith,https://www.jorjasmith.com/,WEST HOLTS STAGE,FRIDAY,20:30 - 21:30,,https://www.last.fm/music/Jorja+Smith,JORJA SMITH
Josefin Öhrn + The Liberation,https://www.soundcloud.com/josefinohrntheliberation,GLADE,SUNDAY,20:20 - 21:20,,https://www.last.fm/music/Josefin+%C3%96hrn+%252B+The+Liberation,JOSEFIN ÖHRN + THE LIBERATION
Josephine & The Artizans,http://www.josephineandtheartizans.com,THE SPIKE,THURSDAY,20:05 - 21:05,,https://www.last.fm/music/Josephine+&+The+Artizans,JOSEPHINE & THE ARTIZANS
Josh Caffe,https://www.facebook.com/joshcaffemusic/,GENOSYS,SATURDAY,21:00 - 22:30,,https://www.last.fm/music/Josh+Caffe,JOSH CAFFE
Josh Wink,https://www.facebook.com/joshwinkofficial/,GENOSYS,SUNDAY,23:00 - 01:00,996a7ed9-d3ae-4a09-819d-c864e7056b47,https://www.last.fm/music/Josh+Wink,JOSH WINK
Joshua Burnside,http://www.joshuaburnside.com,GREENPEACE STAGE,WEDNESDAY,21:45 - 22:15,,https://www.last.fm/music/Joshua+Burnside,JOSHUA BURNSIDE
Joy Crookes,https://www.joycrookes.com/,PUSSY PARLURE,SUNDAY,16:00 - 17:00,,https://www.last.fm/music/Joy+Crookes,JOY CROOKES
JS & The Lockerbillies,,AVALON CAFÉ STAGE,THURSDAY,13:00 - 13:55,,https://www.last.fm/music/JS+&+The+Lockerbillies,JS & THE LOCKERBILLIES
Julie Felix,http://www.juliefelix.co.uk,ACOUSTIC STAGE,FRIDAY,15:25 - 16:15,2a253c0b-fb1d-4ee7-990f-4bb01f091ea2,https://www.last.fm/music/Julie+Felix,JULIE FELIX
Jungle Warriors,https://www.facebook.com/junglewarriorsuk/,THE SALON CAROUSEL,FRIDAY,00:15 - 01:15,,https://www.last.fm/music/Jungle+Warriors,JUNGLE WARRIORS
Jungle,https://junglejunglejungle.com/,WEST HOLTS STAGE,SATURDAY,20:30 - 21:30,6bbb3983-ce8a-4971-96e0-7cae73268fc4,https://www.last.fm/music/Jungle,JUNGLE
Just Geo,https://facebook.com/justgeouk/,TOLPUDDLE,SUNDAY,17:00 - 19:00,,https://www.last.fm/music/Just+Geo,JUST GEO
K.atou,https://www.facebook.com/katouofficial/,GENOSYS,FRIDAY,19:30 - 21:00,,https://www.last.fm/music/K.atou,K.ATOU
K.O.G,https://www.instagram.com/kogmusicuk/,THE SPIKE,THURSDAY,21:10 - 22:10,,https://www.last.fm/music/K.O.G,K.O.G
Kal Lavelle,http://www.kallavelle.com,TOAD HALL,SUNDAY,17:30 - 18:15,afe45315-4d89-41ae-a239-62c66631cb16,https://www.last.fm/music/Kal+Lavelle,KAL LAVELLE
Kamasi Washington,https://www.kamasiwashington.com/,WEST HOLTS STAGE,SUNDAY,20:00 - 21:00,,https://www.last.fm/music/Kamasi+Washington,KAMASI WASHINGTON
Kangaroo Moon,,SMALL WORLD,Wednesday,19:45 - 20:45,d6390cae-d0dc-4183-abc1-8150c399138e,https://www.last.fm/music/Kangaroo+Moon,KANGAROO MOON
Kanine,http://www.djkanine.com,THE TEMPLE,FRIDAY,00:00 - 01:00,,https://www.last.fm/music/Kanine,KANINE
Kaotik Kartel,,CLASH,SATURDAY,02:00 - 04:00,,https://www.last.fm/music/Kaotik+Kartel,KAOTIK KARTEL
Reggae Roast,,CLASH,SATURDAY,02:00 - 04:00,,https://www.last.fm/music/Reggae+Roast,REGGAE ROAST
Kara Marni,http://karamarni.com/,PUSSY PARLURE,SATURDAY,00:30 - 01:30,,https://www.last.fm/music/Kara+Marni,KARA MARNI
Karenn,https://soundcloud.com/resident-advisor/ra526-karenn,IICON,SUNDAY,01:30 - 03:00,b0911e1f-fa1f-44a7-b5bd-48747f084265,https://www.last.fm/music/Karenn,KARENN
Kasra,http://www.criticalmusicc.com,THE TEMPLE,FRIDAY,03:30 - 04:30,7b0b0643-1c98-4b81-a988-206a11c0ad99,https://www.last.fm/music/Kasra,KASRA
Katch Pyro,https://www.facebook.com/katch-pyro-142890749088993/,THE SALON CAROUSEL,SUNDAY,00:00 - 01:00,,https://www.last.fm/music/Katch+Pyro,KATCH PYRO
Kate Hutchinson,http://www.katehutchinson.co.uk/,THE BEAT HOTEL,SUNDAY,12:00 - 13:30,,https://www.last.fm/music/Kate+Hutchinson,KATE HUTCHINSON
Kate Lomas,https://www.katelomas.co.uk,STRUMMERVILLE,THURSDAY,16:15 - 16:45,,https://www.last.fm/music/Kate+Lomas,KATE LOMAS
Kate Tempest,https://www.katetempest.co.uk/,THE PARK STAGE,SATURDAY,21:15 - 22:15,7a2533c3-790e-4828-9b30-ca5467c609c5,https://www.last.fm/music/Kate+Tempest,KATE TEMPEST
