title,url,stage,day,time,mbid,lfm_url,orig_name
Medlar,http://HTTPS://SOUNDCLOUD.COM/MEDLAR,TOLPUDDLE,THURSDAY,21:00 - 23:00,f7ed2003-f262-4123-b547-a5809130fdbf,https://www.last.fm/music/Medlar,MEDLAR
Robert James,,LOVEBULLETS,THURSDAY,17:30 - 19:00,8070de3e-0850-448b-8135-1fc47bbf4c5e,https://www.last.fm/music/Robert+James,ROBERT JAMES
Mella Dee,,SPACEPORT,THURSDAY,19:15 - 20:30,,https://www.last.fm/music/Mella+Dee,MELLA DEE
Melon Bomb,,THE BLUES,THURSDAY,22:00 - 00:00,,https://www.last.fm/music/Melon+Bomb,MELON BOMB
Metronomy,http://www.metronomy.co.uk/,JOHN PEEL STAGE,SUNDAY,22:00 - 23:15,93eb7110-0bc9-4d3f-816b-4b52ef982ec8,https://www.last.fm/music/Metronomy,METRONOMY
Michael Serafini,,NYC DOWNLOW,SATURDAY,04:30 - 06:00,,https://www.last.fm/music/Michael+Serafini,MICHAEL SERAFINI
mik artistic,http://mikartistik.com/,THE ROCKET LOUNGE,THURSDAY,20:00 - 21:00,,https://www.last.fm/music/mik+artistic,MIK ARTISTIC
Mik Artistik's Ego Trip,,THE SUMMER HOUSE,FRIDAY,20:08 - 20:53,,https://www.last.fm/music/Mik+Artistik%27s+Ego+Trip,MIK ARTISTIK'S EGO TRIP
mik artistik,,CN BANDSTAND,WEDNESDAY,18:00 - 19:00,,https://www.last.fm/music/mik+artistik,MIK ARTISTIK
Mike Pickering,https://www.mixcloud.com/discover/mike-pickering/,BEZ'S FLYING BUS,SATURDAY,02:30 - 03:30,,https://www.last.fm/music/Mike+Pickering,MIKE PICKERING
Mike Skinner & Murkage,,RUMSHACK,SATURDAY,01:00 - 03:00,,https://www.last.fm/music/Mike+Skinner+&+Murkage,MIKE SKINNER & MURKAGE
Tonga,,RUMSHACK,SATURDAY,01:00 - 03:00,280992c6-fd21-40ad-86a9-73829379b4ae,https://www.last.fm/music/Tonga,TONGA
Mike Skinner,,RUMSHACK,SATURDAY,01:00 - 03:00,555a6937-6e5d-4074-b68b-b3fe4f25021b,https://www.last.fm/music/Mike+Skinner,MIKE SKINNER
Murkage,,RUMSHACK,SATURDAY,01:00 - 03:00,c6b645f1-140d-4c37-8391-4edb6131f0a5,https://www.last.fm/music/Murkage,MURKAGE
Mini Da Minx,,SPACEPORT,SUNDAY,18:00 - 18:55,,https://www.last.fm/music/Mini+Da+Minx,MINI DA MINX
Miraculous Mule,http://www.miraculousmule.com/news,CROISSANT NEUF,FRIDAY,13:00 - 14:00,12489976-a7e4-4fa0-a37a-8e8ac09e4047,https://www.last.fm/music/Miraculous+Mule,MIRACULOUS MULE
Mirror System,http://www.a-wave.com,GLADE LOUNGE,SATURDAY,18:00 - 20:00,f175d267-ad87-4f92-a42a-1a61203f61d9,https://www.last.fm/music/Mirror+System,MIRROR SYSTEM
Miss Pink,,LONDON UNDERGROUND,THURSDAY,00:00 - 01:00,,https://www.last.fm/music/Miss+Pink,MISS PINK
Mistajam,http://www.mistajam.com/,ARCADIA,SUNDAY,20:00 - 21:00,,https://www.last.fm/music/Mistajam,MISTAJAM
Mitchell & Vincent,https://mitchellandvincent.com/,SMALL WORLD STAGE,THURSDAY,12:00 - 13:00,,https://www.last.fm/music/Mitchell+&+Vincent,MITCHELL & VINCENT
Mitchell and Vincent,http://HTTPS://MITCHELLANDVINCENT.COM,TOAD HALL,THURSDAY,16:05 - 16:50,,https://www.last.fm/music/Mitchell+and+Vincent,MITCHELL AND VINCENT
Mixmaster Morris,,THE RABBIT HOLE,SUNDAY,02:30 - 04:00,73bc4b43-afdd-43f8-9c6b-03da2ddf09c6,https://www.last.fm/music/Mixmaster+Morris,MIXMASTER MORRIS
MJ Cole,,CLASH,FRIDAY,23:00 - 00:00,6e5c1366-5891-4e01-bb13-6c8b2c8cdd35,https://www.last.fm/music/MJ+Cole,MJ COLE
Moderat,http://moderat.fm/,WEST HOLTS STAGE,SUNDAY,20:15 - 21:15,7754905b-8bf7-48e2-935a-03d566fec464,https://www.last.fm/music/Moderat,MODERAT
Modern Studies,https://modernstudiestheband.com/,WILLIAM'S GREEN,SATURDAY,12:00 - 12:40,,https://www.last.fm/music/Modern+Studies,MODERN STUDIES
Monkey Pilot,http://www.whirl-y-gig.org.uk,GLADE,SUNDAY,19:15 - 19:40,,https://www.last.fm/music/Monkey+Pilot,MONKEY PILOT
Mount Nakara,,CROISSANT NEUF,SATURDAY,23:30 - 00:30,,https://www.last.fm/music/Mount+Nakara,MOUNT NAKARA
Moya Brennen,http://www.moyabrennan.com,CROISSANT NEUF,SATURDAY,17:30 - 18:30,,https://www.last.fm/music/Moya+Brennen,MOYA BRENNEN
Family,http://www.moyabrennan.com,CROISSANT NEUF,SATURDAY,17:30 - 18:30,c1a685b3-2ca0-4388-9490-d37acdfa2d9a,https://www.last.fm/music/Family,FAMILY
Mr Bloom,http://www.benfaulks.co.uk,THE RABBIT HOLE,SUNDAY,15:00 - 15:30,,https://www.last.fm/music/Mr+Bloom,MR BLOOM
Mr Nice,,GLADE,FRIDAY,21:25 - 22:25,,https://www.last.fm/music/Mr+Nice,MR NICE
Mr Pinks,,THE SPIKE,SUNDAY,20:30 - 21:30,,https://www.last.fm/music/Mr+Pinks,MR PINKS
Mr Price,,WOW!,THURSDAY,18:00 - 19:00,,https://www.last.fm/music/Mr+Price,MR PRICE
Mr Tea and the Minions,http://mrteaandtheminions.com/,AVALON CAFÉ STAGE,THURSDAY,14:00 - 14:45,,https://www.last.fm/music/Mr+Tea+and+the+Minions,MR TEA AND THE MINIONS
Mr. Tea & The Minions,http://www.mrteaandtheminions.com/,THE BANDSTAND,FRIDAY,19:30 - 20:30,,https://www.last.fm/music/Mr.+Tea+&+The+Minions,MR. TEA & THE MINIONS
Ms Banks,,WOW!,SUNDAY,21:45 - 22:30,,https://www.last.fm/music/Ms+Banks,MS BANKS
Mullally,,THE RABBIT HOLE,FRIDAY,20:00 - 20:30,,https://www.last.fm/music/Mullally,MULLALLY
Mumdance,,LONDON UNDERGROUND,FRIDAY,22:00 - 23:30,03ea3ca0-ddbc-4a8d-8428-7cb5069c1e3e,https://www.last.fm/music/Mumdance,MUMDANCE
Muncie Girls,http://munciegirls.co.uk/,LEFT FIELD,SATURDAY,18:00 - 19:00,a6932080-8b5c-425f-8e2e-3ebe62e3c090,https://www.last.fm/music/Muncie+Girls,MUNCIE GIRLS
Mura Masa,http://www.muramasa.me/,SONIC,SATURDAY,16:15 - 17:15,,https://www.last.fm/music/Mura+Masa,MURA MASA
My Baby,http://www.mybabywashere.com/,SONIC,SUNDAY,18:15 - 19:15,c3d11b9e-bb64-493d-ab03-4465dd2ae967,https://www.last.fm/music/My+Baby,MY BABY
Mykki Blanco,http://mykkiblancoworld.com/,PUSSY PARLURE,SATURDAY,00:30 - 01:30,d4fa908d-9513-4d20-a04e-e605282e7a64,https://www.last.fm/music/Mykki+Blanco,MYKKI BLANCO
Mylo,http://www.mylo.tv/,THE BLUES,FRIDAY,01:30 - 03:00,a066b730-3809-4b39-a091-2297d40b51db,https://www.last.fm/music/Mylo,MYLO
Nacho,,LONDON UNDERGROUND,SATURDAY,22:00 - 23:30,32c40052-0b92-47d1-8ce7-d9bb6662a87d,https://www.last.fm/music/Nacho,NACHO
Nadia Rose,http://www.nadiarosemusic.com/,THE PARK STAGE,SATURDAY,16:30 - 17:30,,https://www.last.fm/music/Nadia+Rose,NADIA ROSE
Nadine Shah,http://nadineshah.co.uk/,LEFT FIELD,FRIDAY,18:00 - 19:00,eeef9144-7983-4332-9ef6-6d6dcaff29f5,https://www.last.fm/music/Nadine+Shah,NADINE SHAH
Naduve,https://www.facebook.com/naduvemusic/,THE BEAT HOTEL,SUNDAY,15:30 - 17:00,,https://www.last.fm/music/Naduve,NADUVE
Napalm Death,http://www.napalmdeath.org/,THE TRUTH STAGE,THURSDAY,20:00 - 21:00,ce7bba8b-026b-4aa6-bddb-f98ed6d595e4,https://www.last.fm/music/Napalm+Death,NAPALM DEATH
Nathan Ball,http://nathanball.com/,SMALL WORLD STAGE,SATURDAY,12:00 - 13:00,d8180662-7188-4f3a-93e9-79331f1b53ab,https://www.last.fm/music/Nathan+Ball,NATHAN BALL
Naya,,ACOUSTIC STAGE,FRIDAY,13:40 - 14:20,fe9b6acf-9818-4336-9b72-02eb25fa7984,https://www.last.fm/music/Naya,NAYA
New York Brass,,THE TRUTH STAGE,THURSDAY,18:00 - 20:00,c588928c-25d5-49e3-a342-bd26c236b80f,https://www.last.fm/music/New+York+Brass,NEW YORK BRASS
New York Brass Band,http://www.newyorkbrassband.co.uk/,THE ROCKET LOUNGE,WEDNESDAY,02:00 - 03:00,,https://www.last.fm/music/New+York+Brass+Band,NEW YORK BRASS BAND
Ngaio,,THE GAS TOWER,THURSDAY,02:00 - 03:00,,https://www.last.fm/music/Ngaio,NGAIO
Nick Mulvey,http://www.nickmulvey.com/,THE PARK STAGE,SUNDAY,18:00 - 19:00,ee910c7a-56df-4df3-bef8-aa94a3adef8b,https://www.last.fm/music/Nick+Mulvey,NICK MULVEY
Nick Warren,,THE RABBIT HOLE'S FUNKINGHAM PALACE,THURSDAY,01:30 - 03:00,a433a331-d643-468e-a0aa-afc7386a678c,https://www.last.fm/music/Nick+Warren,NICK WARREN
Nicky Blackmarket,,LONDON UNDERGROUND,THURSDAY,20:00 - 21:30,ca8b4a46-cc03-4f6b-bcad-50f441017d7a,https://www.last.fm/music/Nicky+Blackmarket,NICKY BLACKMARKET
Nicola Cruz,http://www.nicolacruz.com/,THE BLUES,SUNDAY,18:30 - 20:00,,https://www.last.fm/music/Nicola+Cruz,NICOLA CRUZ
Nigel Shaw and Carolyn Hillyer,http://HTTP://WWW.SEVENTHWAVEMUSIC.CO.UK/,TOAD HALL,WEDNESDAY,14:15 - 15:00,,https://www.last.fm/music/Nigel+Shaw+and+Carolyn+Hillyer,NIGEL SHAW AND CAROLYN HILLYER
Nik Turner,http://nikturner.com/,MANDALA STAGE,THURSDAY,13:00 - 16:00,14fcc498-17c7-41b0-aaec-25f14d679bd5,https://www.last.fm/music/Nik+Turner,NIK TURNER
Sugarbear,,THE MEAT RACK,THURSDAY,01:00 - 03:00,20482405-11b7-4dbb-a05e-44461d41effb,https://www.last.fm/music/Sugarbear,SUGARBEAR
Nines,,SONIC,FRIDAY,23:00 - 00:00,d32c17bc-e621-4f22-a642-cd065fd2a598,https://www.last.fm/music/Nines,NINES
Ninotchka,,AVALON CAFÉ STAGE,THURSDAY,12:00 - 12:45,f915864a-1beb-48a8-b800-2691f1d870c6,https://www.last.fm/music/Ninotchka,NINOTCHKA
Nish Goyal,,CN BANDSTAND,FRIDAY,14:00 - 14:30,,https://www.last.fm/music/Nish+Goyal,NISH GOYAL
Noah,,VILLAGE INN,FRIDAY,17:00 - 21:00,f00ff1e5-5fcd-4a47-ab77-970c70f63c53,https://www.last.fm/music/Noah,NOAH
Live Sax,,VILLAGE INN,FRIDAY,17:00 - 21:00,,https://www.last.fm/music/Live+Sax,LIVE SAX
Noble Jacks,http://www.noblejacks.com,AVALON CAFÉ STAGE,SATURDAY,18:30 - 19:15,,https://www.last.fm/music/Noble+Jacks,NOBLE JACKS
Noel Watson,,DELUXE DINER,FRIDAY,01:30 - 03:00,,https://www.last.fm/music/Noel+Watson,NOEL WATSON
Noisia,https://www.noisia.nl/,SONIC,SATURDAY,21:15 - 22:45,ec22a32b-acab-432e-a88c-ffe6ae68fa16,https://www.last.fm/music/Noisia,NOISIA
Norman Jay MBE,http://www.normanjaymbe.com/,THE BEAT HOTEL,FRIDAY,14:00 - 16:00,,https://www.last.fm/music/Norman+Jay+MBE,NORMAN JAY MBE
Norman Nodge,,GENOSYS,FRIDAY,04:30 - 06:00,99ebe75a-21fc-4913-9aa3-ec06b2b467fc,https://www.last.fm/music/Norman+Nodge,NORMAN NODGE
Normski,http://www.normski.me,LOVEBULLETS,SUNDAY,15:00 - 16:00,,https://www.last.fm/music/Normski,NORMSKI
North Base,,THE SPIKE,SUNDAY,15:45 - 18:30,ef1af49e-611c-46a2-8b82-9e841477131e,https://www.last.fm/music/North+Base,NORTH BASE
Not3s,,THE BLUES,SATURDAY,15:30 - 16:00,,https://www.last.fm/music/Not3s,NOT3S
Nothing But Thieves,https://www.nbthieves.com/,OTHER STAGE,FRIDAY,13:40 - 14:30,,https://www.last.fm/music/Nothing+But+Thieves,NOTHING BUT THIEVES
Nubiyan Twist,http://nubiyantwist.co.uk,PUSSY PARLURE,SUNDAY,23:45 - 00:45,,https://www.last.fm/music/Nubiyan+Twist,NUBIYAN TWIST
Nyta,,THE GAS TOWER,FRIDAY,02:00 - 03:00,,https://www.last.fm/music/Nyta,NYTA
O.B.F feat SHANTI D,http://www.obfdub.net,THE CAVE,FRIDAY,04:00 - 06:00,,https://www.last.fm/music/O.B.F+feat+SHANTI+D,O.B.F FEAT SHANTI D
October Drift,http://www.octoberdrift.co.uk/,JOHN PEEL STAGE,SUNDAY,11:00 - 11:30,,https://www.last.fm/music/October+Drift,OCTOBER DRIFT
Off Bloom,http://www.offbloom.com/,PUSSY PARLURE,SUNDAY,15:45 - 16:45,,https://www.last.fm/music/Off+Bloom,OFF BLOOM
Off Me Nut,,SALON CAROUSEL,FRIDAY,05:00 - 06:00,,https://www.last.fm/music/Off+Me+Nut,OFF ME NUT
Old Dirty Brasstards,http://olddirtybrasstards.co.uk/,WILLIAM'S GREEN,THURSDAY,23:00 - 23:45,,https://www.last.fm/music/Old+Dirty+Brasstards,OLD DIRTY BRASSTARDS
Ollie B,https://www.mixcloud.com/Ollie_Barker/,BEZ'S FLYING BUS,SATURDAY,23:30 - 00:30,,https://www.last.fm/music/Ollie+B,OLLIE B
Olé,,SENSATION SEEKERS STAGE,FRIDAY,16:40 - 17:25,,https://www.last.fm/music/Ol%C3%A9,OLÉ
Orca Sound,,THE GAS TOWER,SATURDAY,05:00 - 06:00,,https://www.last.fm/music/Orca+Sound,ORCA SOUND
Orchestra Baobab,http://orchestrabaobab.com/,PYRAMID STAGE,SUNDAY,11:35 - 12:15,30331c85-26d4-4daa-9f66-3075cac4c20b,https://www.last.fm/music/Orchestra+Baobab,ORCHESTRA BAOBAB
Oscar Jerome,,PUSSY PARLURE,FRIDAY,13:30 - 14:30,,https://www.last.fm/music/Oscar+Jerome,OSCAR JEROME
Oska Zaky,http://www.oskazaky.com,AVALON CAFÉ STAGE,SUNDAY,16:30 - 17:15,,https://www.last.fm/music/Oska+Zaky,OSKA ZAKY
Oumou Sangaré,,WEST HOLTS STAGE,SUNDAY,15:45 - 16:45,,https://www.last.fm/music/Oumou+Sangar%C3%A9,OUMOU SANGARÉ
Outhentic,http://HTTPS://OUTHENTIC.EU/,TOAD HALL,SATURDAY,01:30 - 02:30,,https://www.last.fm/music/Outhentic,OUTHENTIC
P Money,,WOW!,SUNDAY,21:00 - 21:45,,https://www.last.fm/music/P+Money,P MONEY
Palms Trax,https://www.facebook.com/palmstrax/,THE BEAT HOTEL,THURSDAY,01:30 - 03:00,,https://www.last.fm/music/Palms+Trax,PALMS TRAX
Ava Vidal,,LEFT FIELD,FRIDAY,13:30 - 14:30,,https://www.last.fm/music/Ava+Vidal,AVA VIDAL
Daniel Rachel,,LEFT FIELD,FRIDAY,13:30 - 14:30,,https://www.last.fm/music/Daniel+Rachel,DANIEL RACHEL
fake news,,LEFT FIELD,SATURDAY,13:30 - 14:30,,https://www.last.fm/music/fake+news,FAKE NEWS
Black Lives Matter,,LEFT FIELD,SATURDAY,12:00 - 13:00,,https://www.last.fm/music/Black+Lives+Matter,BLACK LIVES MATTER
Jonathan Bartley,,LEFT FIELD,SUNDAY,12:00 - 13:00,,https://www.last.fm/music/Jonathan+Bartley,JONATHAN BARTLEY
Elif Shafak,,LEFT FIELD,SUNDAY,13:30 - 14:30,,https://www.last.fm/music/Elif+Shafak,ELIF SHAFAK
Papa Juju,https://soundcloud.com/papa-juju-1,THE BANDSTAND,SUNDAY,14:00 - 14:45,,https://www.last.fm/music/Papa+Juju,PAPA JUJU
Paranoid London,,GLADE,SATURDAY,17:45 - 18:45,76ebdc4a-935e-45bb-a9e9-d1c43eca2c8b,https://www.last.fm/music/Paranoid+London,PARANOID LONDON
Parcels,http://www.parcelsmusic.com/,PUSSY PARLURE,SUNDAY,17:15 - 18:15,,https://www.last.fm/music/Parcels,PARCELS
Partok,,GENOSYS,FRIDAY,21:00 - 22:30,,https://www.last.fm/music/Partok,PARTOK
Pat Thomas & The Kwashibu Area Band,,WEST HOLTS STAGE,FRIDAY,16:15 - 17:15,,https://www.last.fm/music/Pat+Thomas+&+The+Kwashibu+Area+Band,PAT THOMAS & THE KWASHIBU AREA BAND
Pathaan,http://www.pathaan.com,GLADE LOUNGE,FRIDAY,19:30 - 21:00,0127a6cd-94b8-467f-90ab-a4bb1c875d3a,https://www.last.fm/music/Pathaan,PATHAAN
Patrick Topping b2b Richy Ahmed,"http://www.patricktopping.net/
https://www.richyahmed.com/",ARCADIA,FRIDAY,22:05 - 23:00,,https://www.last.fm/music/Patrick+Topping+b2b+Richy+Ahmed,PATRICK TOPPING B2B RICHY AHMED
Patrick Topping,,LOVEBULLETS,SATURDAY,21:30 - 23:00,19b9237d-1b80-4135-825e-241fa547b0e1,https://www.last.fm/music/Patrick+Topping,PATRICK TOPPING
Paul Carrack,http://www.paulcarrack.net/,PYRAMID STAGE,FRIDAY,12:15 - 13:00,fe4658a6-bb37-473d-b6f0-f075dda8d31c,https://www.last.fm/music/Paul+Carrack,PAUL CARRACK
Paul Currie,http://www.mrpaulcurrie.com,THE PAVEMENT,FRIDAY,18:10 - 18:40,,https://www.last.fm/music/Paul+Currie,PAUL CURRIE
Paul Donaldson,,MANDALA STAGE,WEDNESDAY,17:00 - 18:00,,https://www.last.fm/music/Paul+Donaldson,PAUL DONALDSON
Peaking Lights Acid Test,https://soundcloud.com/peakinglights,THE BEAT HOTEL,SATURDAY,21:30 - 23:00,,https://www.last.fm/music/Peaking+Lights+Acid+Test,PEAKING LIGHTS ACID TEST
Peoples String Foundation,http://thepeoplesstringfoundation.com/,SMALL WORLD STAGE,THURSDAY,14:45 - 15:45,,https://www.last.fm/music/Peoples+String+Foundation,PEOPLES STRING FOUNDATION
Pete Josef,http://www.petejosef.com/,PUSSY PARLURE,FRIDAY,21:00 - 22:00,,https://www.last.fm/music/Pete+Josef,PETE JOSEF
Peter Pan Complex,https://www.instagram.com/peterpan_complex/,THE RABBIT HOLE,SATURDAY,19:30 - 20:15,,https://www.last.fm/music/Peter+Pan+Complex,PETER PAN COMPLEX
Peterpan Complex,http://www.peterpancomplex.com/,PUSSY PARLURE,SUNDAY,14:15 - 15:15,8785a031-f825-47c1-bf07-c96437db896f,https://www.last.fm/music/Peterpan+Complex,PETERPAN COMPLEX
Petrol Girls,https://petrolgirls.bandcamp.com/,EARACHE EXPRESS,FRIDAY,23:15 - 00:00,,https://www.last.fm/music/Petrol+Girls,PETROL GIRLS
Phillip Henry & Hannah Martin,http://www.philliphenryandhannahmartin.co.uk/,THE BANDSTAND,WEDNESDAY,19:15 - 20:15,d26c55fe-5613-44e1-bf57-c4cab7c27438,https://www.last.fm/music/Phillip+Henry+&+Hannah+Martin,PHILLIP HENRY & HANNAH MARTIN
Phillip Henry,http://HTTP://WWW.PHILLIPHENRYANDHANNAHMARTIN.CO.UK/,TOAD HALL,FRIDAY,15:00 - 15:50,,https://www.last.fm/music/Phillip+Henry,PHILLIP HENRY
Hannah Martin,http://HTTP://WWW.PHILLIPHENRYANDHANNAHMARTIN.CO.UK/,TOAD HALL,FRIDAY,15:00 - 15:50,,https://www.last.fm/music/Hannah+Martin,HANNAH MARTIN
Phoenix,http://wearephoenix.com/,JOHN PEEL STAGE,SATURDAY,22:30 - 23:45,ec5bae34-cd8d-47cb-aa66-60bc0fdce77b,https://www.last.fm/music/Phoenix,PHOENIX
Pictish Trail,http://pictishtrail.co.uk/,WILLIAM'S GREEN,FRIDAY,14:00 - 14:40,,https://www.last.fm/music/Pictish+Trail,PICTISH TRAIL
Pink Oculus,http://pink-oculus.com/,PUSSY PARLURE,SUNDAY,01:15 - 02:30,,https://www.last.fm/music/Pink+Oculus,PINK OCULUS
Pip's Jukebox,,GREENPEACE/ENGINE ROOM,WEDNESDAY,00:00 - 01:45,,https://www.last.fm/music/Pip%27s+Jukebox,PIP'S JUKEBOX
Pixvae,http://www.grolektif.com/ecard-pixvae,GULLY,FRIDAY,14:45 - 16:00,,https://www.last.fm/music/Pixvae,PIXVAE
Placid,,GENOSYS,SATURDAY,21:00 - 22:30,f61c57cf-64d3-42ee-9acb-18dcacbd4fd2,https://www.last.fm/music/Placid,PLACID
Plague Dogs,https://amycutler.wordpress.com/,THE BANDSTAND,SATURDAY,12:45 - 13:30,,https://www.last.fm/music/Plague+Dogs,PLAGUE DOGS
Popof,http://www.flavad.com/,THE TEMPLE,FRIDAY,00:30 - 01:30,d0baa0c5-2783-4bd5-ac0b-6a6bef1fbffd,https://www.last.fm/music/Popof,POPOF
Port Erin,http://www.porterinmusic.co.uk,THE RABBIT HOLE,FRIDAY,14:15 - 15:00,bd024935-13c8-48f8-8f07-ffdc5d904887,https://www.last.fm/music/Port+Erin,PORT ERIN
Princess Nokia,http://princessnokia.org/,PUSSY PARLURE,SATURDAY,01:45 - 03:00,4b93ee9e-e39d-4036-9527-551b2236f5af,https://www.last.fm/music/Princess+Nokia,PRINCESS NOKIA
Prosumer,,NYC DOWNLOW,SATURDAY,01:00 - 02:30,a35adaa3-c942-45f2-b5c2-bb8d0a2eccf1,https://www.last.fm/music/Prosumer,PROSUMER
Pumarosa,,WILLIAM'S GREEN,THURSDAY,20:00 - 20:40,,https://www.last.fm/music/Pumarosa,PUMAROSA
Punctual,,THE BLUES,SUNDAY,20:00 - 22:00,,https://www.last.fm/music/Punctual,PUNCTUAL
Puppy,,EARACHE EXPRESS,FRIDAY,02:15 - 03:00,eb515fee-62ef-4c1a-90c2-028f4eca973d,https://www.last.fm/music/Puppy,PUPPY
Pyramids of SNAFU,http://www.pyramidsofsnafu.com/,MANDALA STAGE,THURSDAY,00:00 - 01:00,,https://www.last.fm/music/Pyramids+of+SNAFU,PYRAMIDS OF SNAFU
Quatermass,,LONDON UNDERGROUND,THURSDAY,02:00 - 03:00,6b270ec4-0d4e-4b91-9acb-10f402e960d3,https://www.last.fm/music/Quatermass,QUATERMASS
Space Dimension Controller,http://www.randsrecords.com/,WOW!,SATURDAY,13:00 - 18:00,1882d652-c3e5-4ac1-8f88-cf64392ec61e,https://www.last.fm/music/Space+Dimension+Controller,SPACE DIMENSION CONTROLLER
Acid Mondays,http://www.randsrecords.com/,WOW!,SATURDAY,13:00 - 18:00,,https://www.last.fm/music/Acid+Mondays,ACID MONDAYS
R.S.V.P.,http://www.rsvpmusic.co.uk/,THE BANDSTAND,THURSDAY,22:30 - 23:30,,https://www.last.fm/music/R.S.V.P.,R.S.V.P.
Rachel,,SALON CAROUSEL,SATURDAY,00:00 - 01:00,d7b6c807-4ceb-43ef-8c65-8f43bbfcef77,https://www.last.fm/music/Rachel,RACHEL
Rackhouse Pilfer,http://rackhousepilfer.blogspot.co.uk/,SMALL WORLD STAGE,FRIDAY,14:45 - 15:45,6e6f88a4-052f-47cf-8dfb-d94f9d3b9982,https://www.last.fm/music/Rackhouse+Pilfer,RACKHOUSE PILFER
Radioactive Man,https://radioactiveman.bandcamp.com,JAGZ'S ACID LOUNGE,FRIDAY,04:00 - 06:00,28b39ed0-5792-4f96-9230-40555528f32c,https://www.last.fm/music/Radioactive+Man,RADIOACTIVE MAN
Radiohead,http://www.radiohead.co.uk/,PYRAMID STAGE,FRIDAY,21:30 - 23:45,a74b1b7f-71a5-4011-9441-d0b5e4122711,https://www.last.fm/music/Radiohead,RADIOHEAD
Rag'n'Bone Man,https://www.ragnbonemanmusic.com/,OTHER STAGE,SUNDAY,14:55 - 15:45,,https://www.last.fm/music/Rag%27n%27Bone+Man,RAG'N'BONE MAN
Rainbow Dome Musick,,GLADE,THURSDAY,19:45 - 20:25,,https://www.last.fm/music/Rainbow+Dome+Musick,RAINBOW DOME MUSICK
Ramona Flowers,http://www.theramonaflowersmusic.com/,WILLIAM'S GREEN,FRIDAY,11:00 - 11:40,,https://www.last.fm/music/Ramona+Flowers,RAMONA FLOWERS
Rasha Nahas,http://www.rashanahas.com/,PUSSY PARLURE,SATURDAY,23:15 - 00:15,,https://www.last.fm/music/Rasha+Nahas,RASHA NAHAS
Rat boy,http://www.ratboy.co.uk/home/,WILLIAM'S GREEN,SATURDAY,20:00 - 20:40,5f6554f6-2d20-4676-8fb0-57e8f694a532,https://www.last.fm/music/Rat+boy,RAT BOY
Rationale,http://iamrationale.com/,WILLIAM'S GREEN,THURSDAY,19:00 - 19:30,,https://www.last.fm/music/Rationale,RATIONALE
Rats On Rafts,https://ratsonraftsmusic.bandcamp.com/album/rats-on-rafts-de-kift,WILLIAM'S GREEN,SATURDAY,16:00 - 16:40,33b73046-9d3b-456a-b1fd-190384b2a3e4,https://www.last.fm/music/Rats+On+Rafts,RATS ON RAFTS
RAY BLK,,PUSSY PARLURE,SATURDAY,19:30 - 20:00,,https://www.last.fm/music/RAY+BLK,RAY BLK
Raye,http://www.raye-music.com/,PUSSY PARLURE,SATURDAY,18:00 - 19:00,,https://www.last.fm/music/Raye,RAYE
Rayguns Look Real Enough,,SENSATION SEEKERS STAGE,FRIDAY,14:30 - 15:00,,https://www.last.fm/music/Rayguns+Look+Real+Enough,RAYGUNS LOOK REAL ENOUGH
Readers Wifes,http://www.duckie.co.uk,STONEBRIDGE BAR,THURSDAY,18:00 - 19:30,317f90e0-0742-42bc-96b1-207126c78415,https://www.last.fm/music/Readers+Wifes,READERS WIFES
Real Estate,http://www.realestatetheband.com/,JOHN PEEL STAGE,SUNDAY,13:00 - 14:00,2ff0dfc6-0542-4bbc-a44a-60605c074ba6,https://www.last.fm/music/Real+Estate,REAL ESTATE
Redred,,TOAD HALL,FRIDAY,00:00 - 00:50,,https://www.last.fm/music/Redred,REDRED
Reeps One,http://reepsone.co.uk/,RUMSHACK,THURSDAY,21:00 - 22:00,,https://www.last.fm/music/Reeps+One,REEPS ONE
Regime,http://www.regimesound.com/,SMALL WORLD STAGE,SUNDAY,23:30 - 00:30,,https://www.last.fm/music/Regime,REGIME
Rejjie Snow,http://rejjiesnow.com/,WOW!,SUNDAY,00:15 - 01:00,585a4449-2a50-4fc9-910d-e76b46c22718,https://www.last.fm/music/Rejjie+Snow,REJJIE SNOW
Resist,,THE TEMPLE,SATURDAY,05:00 - 06:00,52bf3a91-1249-4067-89e9-a34efa96dbe4,https://www.last.fm/music/Resist,RESIST
Of Angels,,THE ROCKET LOUNGE,WEDNESDAY,20:00 - 21:00,854f6195-1a06-4f89-9b41-939ff1b716a1,https://www.last.fm/music/Of+Angels,OF ANGELS
The Band Of Angels,,BEZ'S FLYING BUS,SATURDAY,20:00 - 20:45,,https://www.last.fm/music/The+Band+Of+Angels,THE BAND OF ANGELS
rews,http://www.rewsmusic.com,THE RABBIT HOLE,FRIDAY,23:00 - 00:00,,https://www.last.fm/music/rews,REWS
Rex Orange County,http://www.rexorangecounty.com/,WOW!,SUNDAY,19:00 - 19:45,,https://www.last.fm/music/Rex+Orange+County,REX ORANGE COUNTY
Rezaloot,,THE SPIKE,SUNDAY,19:30 - 20:30,,https://www.last.fm/music/Rezaloot,REZALOOT
Richy Ahmed,https://www.richyahmed.com,LOVEBULLETS,SATURDAY,23:00 - 01:00,656e35fc-3f33-4e80-93dc-75817e316671,https://www.last.fm/music/Richy+Ahmed,RICHY AHMED
